station_id_encoded,hour,is_peak,station_congestion,stop_sequence,prev_delay,route_encoded,day_of_week,is_weekend,weather_severity,event_intensity,recovery_factor,delay_minutes,trip_id
16,20,1,1.0,21,9.68,0,2,0,1,0.0,0.3,8.9,SU_52139
30,20,1,1.0,22,8.9,0,4,0,0,0.0,0.3,6.74,SU_52139
93,20,1,2.0,23,6.74,0,1,0,2,0.0,0.3,10.05,SU_52139
93,20,1,2.0,1,0.0,0,3,0,0,0.0,0.1,3.37,SU_52140
31,20,1,1.0,2,3.37,0,4,0,0,0.0,0.1,4.4,SU_52140
17,20,1,1.0,3,4.4,0,2,0,0,0.0,0.1,4.91,SU_52140
51,20,1,1.0,4,4.91,0,4,0,0,0.0,0.1,5.48,SU_52140
85,20,1,1.0,5,5.48,0,3,0,0,0.0,0.1,6.29,SU_52140
35,20,1,1.0,6,6.29,0,0,0,1,0.0,0.1,9.57,SU_52140
39,20,1,1.0,7,9.57,0,5,1,0,0.0,0.1,9.33,SU_52140
116,20,1,1.0,8,9.33,0,5,1,0,0.0,0.1,9.2,SU_52140
67,20,1,1.0,9,9.2,0,6,1,0,0.0,0.1,9.16,SU_52140
1,20,1,3.5,10,9.16,0,5,1,0,0.6947339691289466,0.1,16.25,SU_52140
7,20,1,1.0,11,16.25,0,0,0,0,0.0,0.1,14.75,SU_52140
90,20,1,1.0,12,14.75,0,3,0,0,0.0,0.1,13.37,SU_52140
96,20,1,1.0,13,13.37,0,6,1,0,0.0,0.1,12.75,SU_52140
83,20,1,1.0,14,12.75,0,1,0,0,0.0,0.1,12.41,SU_52140
87,20,1,2.5,15,12.41,0,4,0,0,0.6983754514796694,0.1,17.99,SU_52140
102,20,1,2.0,16,17.99,0,3,0,0,0.0,0.1,17.88,SU_52140
53,20,1,1.0,17,17.88,0,0,0,0,0.0,0.1,16.3,SU_52140
110,20,1,1.0,18,16.3,0,6,1,0,0.0,0.1,15.19,SU_52140
29,20,1,1.0,19,15.19,0,2,0,0,0.0,0.3,10.09,SU_52140
79,20,1,1.0,20,10.09,0,5,1,0,0.0,0.3,7.36,SU_52140
104,20,1,1.0,21,7.36,0,5,1,0,0.0,0.3,5.64,SU_52140
112,20,1,1.0,22,5.64,0,3,0,0,0.0,0.3,4.3,SU_52140
71,21,0,1.0,23,4.3,0,5,1,0,0.0,0.3,2.68,SU_52140
70,19,1,1.0,1,0.0,0,5,1,1,0.0,0.1,3.96,SU_52141
111,19,1,1.0,2,3.96,0,3,0,0,0.0,0.1,4.85,SU_52141
103,19,1,1.0,3,4.85,0,3,0,0,0.0,0.1,5.34,SU_52141
78,19,1,1.0,4,5.34,0,6,1,0,0.0,0.1,6.4,SU_52141
28,19,1,1.0,5,6.4,0,0,0,0,0.0,0.1,6.91,SU_52141
109,19,1,1.0,6,6.91,0,0,0,0,0.0,0.1,7.07,SU_52141
52,19,1,1.0,7,7.07,0,5,1,0,0.0,0.1,7.81,SU_52141
101,19,1,2.0,8,7.81,0,6,1,0,0.0,0.1,9.07,SU_52141
86,19,1,2.5,9,9.07,0,3,0,0,0.601919890372197,0.1,14.43,SU_52141
82,19,1,1.0,10,14.43,0,3,0,2,0.0,0.1,18.93,SU_52141
95,19,1,1.0,11,18.93,0,5,1,1,0.0,0.1,19.78,SU_52141
89,19,1,1.0,12,19.78,0,1,0,0,0.0,0.1,18.19,SU_52141
6,19,1,1.0,13,18.19,0,2,0,0,0.0,0.1,16.76,SU_52141
0,19,1,3.5,14,16.76,0,4,0,0,0.6532673286735842,0.1,22.42,SU_52141
66,19,1,1.0,15,22.42,0,4,0,0,0.0,0.1,20.58,SU_52141
115,20,1,1.0,16,20.58,0,5,1,0,0.0,0.1,19.25,SU_52141
38,20,1,1.0,17,19.25,0,6,1,0,0.0,0.1,18.46,SU_52141
34,20,1,1.0,18,18.46,0,4,0,0,0.0,0.1,17.42,SU_52141
84,20,1,1.0,19,17.42,0,0,0,0,0.0,0.3,11.34,SU_52141
50,20,1,1.0,20,11.34,0,6,1,0,0.0,0.3,8.13,SU_52141
16,20,1,1.0,21,8.13,0,6,1,0,0.0,0.3,5.55,SU_52141
30,20,1,1.0,22,5.55,0,0,0,1,0.0,0.3,5.94,SU_52141
93,20,1,2.0,23,5.94,0,1,0,1,0.0,0.3,7.67,SU_52141
93,20,1,2.0,1,0.0,0,5,1,0,0.0,0.1,2.83,SU_52142
31,20,1,1.0,2,2.83,0,0,0,0,0.0,0.1,3.27,SU_52142
17,20,1,1.0,3,3.27,0,5,1,0,0.0,0.1,4.43,SU_52142
51,20,1,1.0,4,4.43,0,5,1,0,0.0,0.1,5.29,SU_52142
85,20,1,1.0,5,5.29,0,6,1,1,0.0,0.1,8.44,SU_52142
35,20,1,1.0,6,8.44,0,3,0,0,0.0,0.1,8.95,SU_52142
39,20,1,1.0,7,8.95,0,2,0,0,0.0,0.1,8.79,SU_52142
116,20,1,1.0,8,8.79,0,2,0,0,0.0,0.1,8.9,SU_52142
67,20,1,1.0,9,8.9,0,5,1,0,0.0,0.1,9.15,SU_52142
1,20,1,3.5,10,9.15,0,2,0,0,0.6619465295187899,0.1,16.08,SU_52142
7,20,1,1.0,11,16.08,0,2,0,2,0.0,0.1,19.57,SU_52142
90,20,1,1.0,12,19.57,0,4,0,0,0.0,0.1,17.79,SU_52142
96,20,1,1.0,13,17.79,0,6,1,0,0.0,0.1,16.6,SU_52142
83,20,1,1.0,14,16.6,0,4,0,2,0.0,0.1,20.54,SU_52142
87,20,1,2.5,15,20.54,0,3,0,0,0.5777871383856148,0.1,24.09,SU_52142
102,20,1,2.0,16,24.09,0,1,0,1,0.0,0.1,25.78,SU_52142
53,20,1,1.0,17,25.78,0,6,1,0,0.0,0.1,23.02,SU_52142
110,20,1,1.0,18,23.02,0,0,0,2,0.0,0.1,26.11,SU_52142
29,20,1,1.0,19,26.11,0,0,0,0,0.0,0.3,16.53,SU_52142
79,21,0,1.0,20,16.53,0,4,0,2,0.0,0.3,10.47,SU_52142
104,21,0,1.0,21,10.47,0,5,1,0,0.0,0.3,4.97,SU_52142
112,21,0,1.0,22,4.97,0,2,0,0,0.0,0.3,2.26,SU_52142
71,21,0,1.0,23,2.26,0,3,0,0,0.0,0.3,0.93,SU_52142
70,19,1,1.0,1,0.0,0,1,0,0,0.0,0.1,1.69,SU_52143
111,19,1,1.0,2,1.69,0,4,0,0,0.0,0.1,2.4,SU_52143
103,19,1,1.0,3,2.4,0,5,1,2,0.0,0.1,9.09,SU_52143
78,19,1,1.0,4,9.09,0,3,0,0,0.0,0.1,9.01,SU_52143
28,19,1,1.0,5,9.01,0,5,1,0,0.0,0.1,9.0,SU_52143
109,19,1,1.0,6,9.0,0,3,0,0,0.0,0.1,8.94,SU_52143
52,19,1,1.0,7,8.94,0,4,0,1,0.0,0.1,11.5,SU_52143
101,19,1,2.0,8,11.5,0,3,0,0,0.0,0.1,12.63,SU_52143
86,19,1,2.5,9,12.63,0,6,1,2,0.6549761150326644,0.1,23.01,SU_52143
82,19,1,1.0,10,23.01,0,2,0,0,0.0,0.1,20.23,SU_52143
95,19,1,1.0,11,20.23,0,3,0,0,0.0,0.1,18.64,SU_52143
89,19,1,1.0,12,18.64,0,1,0,0,0.0,0.1,17.56,SU_52143
6,20,1,1.0,13,17.56,0,3,0,0,0.0,0.1,16.22,SU_52143
0,20,1,3.5,14,16.22,0,6,1,0,0.9536284505888812,0.1,23.98,SU_52143
66,20,1,1.0,15,23.98,0,0,0,0,0.0,0.1,21.91,SU_52143
115,20,1,1.0,16,21.91,0,6,1,0,0.0,0.1,19.91,SU_52143
38,20,1,1.0,17,19.91,0,3,0,0,0.0,0.1,17.88,SU_52143
34,20,1,1.0,18,17.88,0,5,1,1,0.0,0.1,19.32,SU_52143
84,20,1,1.0,19,19.32,0,4,0,0,0.0,0.3,12.64,SU_52143
50,20,1,1.0,20,12.64,0,0,0,0,0.0,0.3,8.35,SU_52143
16,20,1,1.0,21,8.35,0,4,0,0,0.0,0.3,6.25,SU_52143
30,20,1,1.0,22,6.25,0,5,1,0,0.0,0.3,4.62,SU_52143
93,20,1,2.0,23,4.62,0,1,0,0,0.0,0.3,5.16,SU_52143
93,20,1,2.0,1,0.0,0,2,0,0,0.0,0.1,3.45,SU_52144
31,20,1,1.0,2,3.45,0,1,0,2,0.0,0.1,9.21,SU_52144
17,20,1,1.0,3,9.21,0,0,0,1,0.0,0.1,12.12,SU_52144
51,20,1,1.0,4,12.12,0,5,1,0,0.0,0.1,11.68,SU_52144
85,20,1,1.0,5,11.68,0,5,1,0,0.0,0.1,11.43,SU_52144
35,20,1,1.0,6,11.43,0,2,0,0,0.0,0.1,11.44,SU_52144
39,20,1,1.0,7,11.44,0,3,0,1,0.0,0.1,14.42,SU_52144
116,20,1,1.0,8,14.42,0,0,0,0,0.0,0.1,14.0,SU_52144
67,20,1,1.0,9,14.0,0,2,0,0,0.0,0.1,13.68,SU_52144
1,20,1,3.5,10,13.68,0,6,1,0,0.6626929162402806,0.1,20.02,SU_52144
7,20,1,1.0,11,20.02,0,6,1,0,0.0,0.1,18.57,SU_52144
90,20,1,1.0,12,18.57,0,4,0,0,0.0,0.1,17.25,SU_52144
96,20,1,1.0,13,17.25,0,2,0,0,0.0,0.1,16.59,SU_52144
83,20,1,1.0,14,16.59,0,4,0,0,0.0,0.1,15.56,SU_52144
87,20,1,2.5,15,15.56,0,6,1,0,0.6372185926348359,0.1,20.56,SU_52144
102,20,1,2.0,16,20.56,0,6,1,0,0.0,0.1,20.08,SU_52144
53,21,0,1.0,17,20.08,0,4,0,0,0.0,0.1,15.28,SU_52144
110,21,0,1.0,18,15.28,0,5,1,1,0.0,0.1,13.33,SU_52144
29,21,0,1.0,19,13.33,0,2,0,0,0.0,0.3,6.67,SU_52144
79,21,0,1.0,20,6.67,0,5,1,0,0.0,0.3,3.33,SU_52144
104,21,0,1.0,21,3.33,0,6,1,0,0.0,0.3,2.35,SU_52144
112,21,0,1.0,22,2.35,0,5,1,1,0.0,0.3,2.71,SU_52144
71,21,0,1.0,23,2.71,0,1,0,0,0.0,0.3,2.21,SU_52144
70,19,1,1.0,1,0.0,0,1,0,1,0.0,0.1,4.29,SU_52145
111,19,1,1.0,2,4.29,0,5,1,0,0.0,0.1,5.29,SU_52145
103,19,1,1.0,3,5.29,0,5,1,1,0.0,0.1,8.65,SU_52145
78,19,1,1.0,4,8.65,0,4,0,2,0.0,0.1,13.92,SU_52145
28,19,1,1.0,5,13.92,0,5,1,0,0.0,0.1,13.18,SU_52145
109,19,1,1.0,6,13.18,0,0,0,0,0.0,0.1,12.49,SU_52145
52,19,1,1.0,7,12.49,0,2,0,0,0.0,0.1,11.81,SU_52145
101,19,1,2.0,8,11.81,0,0,0,0,0.0,0.1,12.71,SU_52145
86,19,1,2.5,9,12.71,0,1,0,0,0.6923211414514923,0.1,18.38,SU_52145
82,20,1,1.0,10,18.38,0,0,0,0,0.0,0.1,16.8,SU_52145
95,20,1,1.0,11,16.8,0,3,0,0,0.0,0.1,15.5,SU_52145
89,20,1,1.0,12,15.5,0,3,0,0,0.0,0.1,14.38,SU_52145
6,20,1,1.0,13,14.38,0,1,0,0,0.0,0.1,13.32,SU_52145
0,20,1,3.5,14,13.32,0,0,0,1,0.9801365189990168,0.1,24.07,SU_52145
66,20,1,1.0,15,24.07,0,2,0,0,0.0,0.1,21.8,SU_52145
115,20,1,1.0,16,21.8,0,1,0,1,0.0,0.1,22.48,SU_52145
38,20,1,1.0,17,22.48,0,3,0,0,0.0,0.1,20.57,SU_52145
34,20,1,1.0,18,20.57,0,1,0,0,0.0,0.1,19.07,SU_52145
84,20,1,1.0,19,19.07,0,0,0,0,0.0,0.3,12.43,SU_52145
50,20,1,1.0,20,12.43,0,0,0,0,0.0,0.3,8.8,SU_52145
16,20,1,1.0,21,8.8,0,0,0,0,0.0,0.3,6.09,SU_52145
30,20,1,1.0,22,6.09,0,4,0,0,0.0,0.3,4.49,SU_52145
93,20,1,2.0,23,4.49,0,0,0,0,0.0,0.3,4.75,SU_52145
93,20,1,2.0,1,0.0,0,5,1,0,0.0,0.1,3.19,SU_52146
31,20,1,1.0,2,3.19,0,3,0,0,0.0,0.1,4.58,SU_52146
17,20,1,1.0,3,4.58,0,6,1,0,0.0,0.1,5.26,SU_52146
51,20,1,1.0,4,5.26,0,3,0,0,0.0,0.1,5.76,SU_52146
85,20,1,1.0,5,5.76,0,4,0,0,0.0,0.1,6.38,SU_52146
35,20,1,1.0,6,6.38,0,3,0,0,0.0,0.1,6.86,SU_52146
39,20,1,1.0,7,6.86,0,3,0,2,0.0,0.1,12.54,SU_52146
116,20,1,1.0,8,12.54,0,1,0,1,0.0,0.1,15.02,SU_52146
67,20,1,1.0,9,15.02,0,6,1,0,0.0,0.1,14.64,SU_52146
1,20,1,3.5,10,14.64,0,6,1,0,0.8822895659425614,0.1,21.99,SU_52146
7,20,1,1.0,11,21.99,0,0,0,0,0.0,0.1,20.28,SU_52146
90,20,1,1.0,12,20.28,0,5,1,0,0.0,0.1,19.19,SU_52146
96,20,1,1.0,13,19.19,0,5,1,1,0.0,0.1,20.77,SU_52146
83,21,0,1.0,14,20.77,0,1,0,0,0.0,0.1,15.06,SU_52146
87,21,0,2.5,15,15.06,0,5,1,0,0.6008691587738776,0.1,15.82,SU_52146
102,21,0,2.0,16,15.82,0,1,0,0,0.0,0.1,13.28,SU_52146
53,21,0,1.0,17,13.28,0,6,1,0,0.0,0.1,10.51,SU_52146
110,21,0,1.0,18,10.51,0,6,1,0,0.0,0.1,8.72,SU_52146
29,21,0,1.0,19,8.72,0,6,1,0,0.0,0.3,4.14,SU_52146
79,21,0,1.0,20,4.14,0,5,1,0,0.0,0.3,2.3,SU_52146
104,21,0,1.0,21,2.3,0,3,0,0,0.0,0.3,2.0,SU_52146
112,21,0,1.0,22,2.0,0,6,1,0,0.0,0.3,1.65,SU_52146
71,21,0,1.0,23,1.65,0,2,0,0,0.0,0.3,0.78,SU_52146
70,19,1,1.0,1,0.0,0,0,0,0,0.0,0.1,1.6,SU_52147
111,19,1,1.0,2,1.6,0,2,0,0,0.0,0.1,3.14,SU_52147
103,19,1,1.0,3,3.14,0,3,0,0,0.0,0.1,3.9,SU_52147
78,19,1,1.0,4,3.9,0,4,0,0,0.0,0.1,5.41,SU_52147
28,19,1,1.0,5,5.41,0,1,0,0,0.0,0.1,5.97,SU_52147
109,19,1,1.0,6,5.97,0,5,1,0,0.0,0.1,6.83,SU_52147
52,20,1,1.0,7,6.83,0,5,1,0,0.0,0.1,7.3,SU_52147
101,20,1,2.0,8,7.3,0,3,0,0,0.0,0.1,8.74,SU_52147
86,20,1,2.5,9,8.74,0,5,1,0,0.8762757975515421,0.1,15.27,SU_52147
82,20,1,1.0,10,15.27,0,3,0,0,0.0,0.1,14.25,SU_52147
95,20,1,1.0,11,14.25,0,2,0,0,0.0,0.1,13.41,SU_52147
89,20,1,1.0,12,13.41,0,4,0,0,0.0,0.1,12.95,SU_52147
6,20,1,1.0,13,12.95,0,1,0,0,0.0,0.1,11.78,SU_52147
0,20,1,3.5,14,11.78,0,5,1,1,0.8831174210772925,0.1,22.24,SU_52147
66,20,1,1.0,15,22.24,0,4,0,0,0.0,0.1,19.81,SU_52147
115,20,1,1.0,16,19.81,0,4,0,0,0.0,0.1,18.44,SU_52147
38,20,1,1.0,17,18.44,0,4,0,0,0.0,0.1,16.94,SU_52147
34,20,1,1.0,18,16.94,0,0,0,0,0.0,0.1,15.94,SU_52147
84,20,1,1.0,19,15.94,0,4,0,0,0.0,0.3,10.13,SU_52147
50,20,1,1.0,20,10.13,0,6,1,0,0.0,0.3,6.89,SU_52147
16,20,1,1.0,21,6.89,0,3,0,0,0.0,0.3,4.54,SU_52147
30,20,1,1.0,22,4.54,0,0,0,0,0.0,0.3,3.37,SU_52147
93,20,1,2.0,23,3.37,0,6,1,0,0.0,0.3,4.53,SU_52147
93,20,1,2.0,1,0.0,0,0,0,0,0.0,0.1,3.66,SU_52148
31,20,1,1.0,2,3.66,0,4,0,0,0.0,0.1,4.7,SU_52148
17,20,1,1.0,3,4.7,0,5,1,0,0.0,0.1,5.12,SU_52148
51,20,1,1.0,4,5.12,0,5,1,0,0.0,0.1,5.81,SU_52148
85,20,1,1.0,5,5.81,0,5,1,0,0.0,0.1,6.37,SU_52148
35,20,1,1.0,6,6.37,0,5,1,0,0.0,0.1,6.41,SU_52148
39,20,1,1.0,7,6.41,0,3,0,0,0.0,0.1,6.72,SU_52148
116,20,1,1.0,8,6.72,0,5,1,0,0.0,0.1,7.2,SU_52148
67,20,1,1.0,9,7.2,0,1,0,0,0.0,0.1,8.0,SU_52148
1,20,1,3.5,10,8.0,0,4,0,1,0.9750685373401424,0.1,19.37,SU_52148
7,21,0,1.0,11,19.37,0,0,0,2,0.0,0.1,18.34,SU_52148
90,21,0,1.0,12,18.34,0,1,0,0,0.0,0.1,13.43,SU_52148
96,21,0,1.0,13,13.43,0,5,1,0,0.0,0.1,10.66,SU_52148
83,21,0,1.0,14,10.66,0,1,0,0,0.0,0.1,8.72,SU_52148
87,21,0,2.5,15,8.72,0,0,0,0,0.9455475544309614,0.1,12.95,SU_52148
102,21,0,2.0,16,12.95,0,5,1,0,0.0,0.1,11.24,SU_52148
53,21,0,1.0,17,11.24,0,1,0,0,0.0,0.1,8.36,SU_52148
110,21,0,1.0,18,8.36,0,3,0,0,0.0,0.1,7.21,SU_52148
29,21,0,1.0,19,7.21,0,3,0,0,0.0,0.3,3.83,SU_52148
79,21,0,1.0,20,3.83,0,4,0,0,0.0,0.3,2.29,SU_52148
104,21,0,1.0,21,2.29,0,4,0,0,0.0,0.3,1.86,SU_52148
112,21,0,1.0,22,1.86,0,6,1,0,0.0,0.3,1.61,SU_52148
71,21,0,1.0,23,1.61,0,1,0,1,0.0,0.3,2.36,SU_52148
70,19,1,1.0,1,0.0,0,0,0,2,0.0,0.1,7.05,SU_52149
111,19,1,1.0,2,7.05,0,3,0,0,0.0,0.1,7.45,SU_52149
103,19,1,1.0,3,7.45,0,2,0,0,0.0,0.1,8.46,SU_52149
78,20,1,1.0,4,8.46,0,4,0,0,0.0,0.1,9.51,SU_52149
28,20,1,1.0,5,9.51,0,6,1,1,0.0,0.1,12.35,SU_52149
109,20,1,1.0,6,12.35,0,3,0,0,0.0,0.1,11.8,SU_52149
52,20,1,1.0,7,11.8,0,6,1,0,0.0,0.1,11.27,SU_52149
101,20,1,2.0,8,11.27,0,5,1,0,0.0,0.1,12.81,SU_52149
86,20,1,2.5,9,12.81,0,1,0,2,0.5475974915655142,0.1,22.69,SU_52149
82,20,1,1.0,10,22.69,0,6,1,1,0.0,0.1,23.09,SU_52149
95,20,1,1.0,11,23.09,0,3,0,0,0.0,0.1,20.78,SU_52149
89,20,1,1.0,12,20.78,0,3,0,1,0.0,0.1,21.15,SU_52149
6,20,1,1.0,13,21.15,0,1,0,0,0.0,0.1,19.16,SU_52149
0,20,1,3.5,14,19.16,0,4,0,0,0.7272882706838646,0.1,25.05,SU_52149
66,20,1,1.0,15,25.05,0,4,0,0,0.0,0.1,23.12,SU_52149
115,20,1,1.0,16,23.12,0,2,0,0,0.0,0.1,20.98,SU_52149
38,20,1,1.0,17,20.98,0,2,0,0,0.0,0.1,18.41,SU_52149
34,20,1,1.0,18,18.41,0,4,0,1,0.0,0.1,19.45,SU_52149
84,20,1,1.0,19,19.45,0,4,0,0,0.0,0.3,12.53,SU_52149
50,20,1,1.0,20,12.53,0,6,1,2,0.0,0.3,11.9,SU_52149
16,20,1,1.0,21,11.9,0,4,0,0,0.0,0.3,7.35,SU_52149
30,20,1,1.0,22,7.35,0,4,0,0,0.0,0.3,5.32,SU_52149
93,20,1,2.0,23,5.32,0,3,0,0,0.0,0.3,5.66,SU_52149
93,20,1,2.0,1,0.0,0,2,0,1,0.0,0.1,5.46,SU_52150
31,20,1,1.0,2,5.46,0,1,0,0,0.0,0.1,6.27,SU_52150
17,20,1,1.0,3,6.27,0,0,0,0,0.0,0.1,6.36,SU_52150
51,20,1,1.0,4,6.36,0,1,0,0,0.0,0.1,6.79,SU_52150
85,20,1,1.0,5,6.79,0,5,1,0,0.0,0.1,7.12,SU_52150
35,20,1,1.0,6,7.12,0,0,0,0,0.0,0.1,8.14,SU_52150
39,20,1,1.0,7,8.14,0,3,0,0,0.0,0.1,8.51,SU_52150
116,21,0,1.0,8,8.51,0,5,1,0,0.0,0.1,6.66,SU_52150
67,21,0,1.0,9,6.66,0,2,0,0,0.0,0.1,5.5,SU_52150
1,21,0,3.5,10,5.5,0,0,0,0,0.8514967890434777,0.1,11.23,SU_52150
7,21,0,1.0,11,11.23,0,4,0,0,0.0,0.1,8.95,SU_52150
90,21,0,1.0,12,8.95,0,5,1,1,0.0,0.1,9.43,SU_52150
96,21,0,1.0,13,9.43,0,3,0,0,0.0,0.1,7.67,SU_52150
83,21,0,1.0,14,7.67,0,0,0,0,0.0,0.1,6.35,SU_52150
87,21,0,2.5,15,6.35,0,4,0,0,0.9866844004349504,0.1,11.23,SU_52150
102,21,0,2.0,16,11.23,0,5,1,2,0.0,0.1,14.0,SU_52150
53,21,0,1.0,17,14.0,0,3,0,0,0.0,0.1,10.18,SU_52150
110,21,0,1.0,18,10.18,0,5,1,1,0.0,0.1,10.11,SU_52150
29,21,0,1.0,19,10.11,0,0,0,1,0.0,0.3,6.12,SU_52150
79,21,0,1.0,20,6.12,0,4,0,0,0.0,0.3,2.86,SU_52150
104,21,0,1.0,21,2.86,0,2,0,0,0.0,0.3,2.69,SU_52150
112,21,0,1.0,22,2.69,0,6,1,0,0.0,0.3,1.99,SU_52150
71,21,0,1.0,23,1.99,0,3,0,0,0.0,0.3,1.6,SU_52150
70,20,1,1.0,1,0.0,0,0,0,0,0.0,0.1,2.54,SU_52151
111,20,1,1.0,2,2.54,0,4,0,1,0.0,0.1,5.6,SU_52151
103,20,1,1.0,3,5.6,0,2,0,0,0.0,0.1,6.41,SU_52151
78,20,1,1.0,4,6.41,0,5,1,0,0.0,0.1,6.71,SU_52151
28,20,1,1.0,5,6.71,0,4,0,0,0.0,0.1,7.42,SU_52151
109,20,1,1.0,6,7.42,0,6,1,0,0.0,0.1,7.56,SU_52151
52,20,1,1.0,7,7.56,0,2,0,0,0.0,0.1,8.08,SU_52151
101,20,1,2.0,8,8.08,0,0,0,0,0.0,0.1,9.8,SU_52151
86,20,1,2.5,9,9.8,0,4,0,0,0.5425773590772154,0.1,15.16,SU_52151
82,20,1,1.0,10,15.16,0,6,1,0,0.0,0.1,14.32,SU_52151
95,20,1,1.0,11,14.32,0,4,0,0,0.0,0.1,13.74,SU_52151
89,20,1,1.0,12,13.74,0,1,0,1,0.0,0.1,15.69,SU_52151
6,20,1,1.0,13,15.69,0,3,0,0,0.0,0.1,15.1,SU_52151
0,20,1,3.5,14,15.1,0,4,0,0,0.6841163744611092,0.1,21.79,SU_52151
66,20,1,1.0,15,21.79,0,6,1,0,0.0,0.1,20.03,SU_52151
115,20,1,1.0,16,20.03,0,2,0,0,0.0,0.1,18.0,SU_52151
38,20,1,1.0,17,18.0,0,3,0,0,0.0,0.1,16.51,SU_52151
34,20,1,1.0,18,16.51,0,0,0,0,0.0,0.1,15.77,SU_52151
84,20,1,1.0,19,15.77,0,6,1,0,0.0,0.3,9.97,SU_52151
50,20,1,1.0,20,9.97,0,3,0,1,0.0,0.3,8.51,SU_52151
16,20,1,1.0,21,8.51,0,1,0,0,0.0,0.3,5.93,SU_52151
30,20,1,1.0,22,5.93,0,0,0,0,0.0,0.3,4.51,SU_52151
93,20,1,2.0,23,4.51,0,4,0,0,0.0,0.3,4.67,SU_52151
93,20,1,2.0,1,0.0,0,6,1,0,0.0,0.1,4.21,SU_52152
31,20,1,1.0,2,4.21,0,5,1,0,0.0,0.1,4.93,SU_52152
17,20,1,1.0,3,4.93,0,0,0,0,0.0,0.1,5.61,SU_52152
51,20,1,1.0,4,5.61,0,6,1,0,0.0,0.1,6.32,SU_52152
85,21,0,1.0,5,6.32,0,0,0,0,0.0,0.1,5.75,SU_52152
35,21,0,1.0,6,5.75,0,1,0,0,0.0,0.1,5.37,SU_52152
39,21,0,1.0,7,5.37,0,2,0,0,0.0,0.1,4.92,SU_52152
116,21,0,1.0,8,4.92,0,0,0,0,0.0,0.1,4.68,SU_52152
67,21,0,1.0,9,4.68,0,6,1,0,0.0,0.1,4.47,SU_52152
1,21,0,3.5,10,4.47,0,2,0,0,0.7461119013420319,0.1,10.13,SU_52152
7,21,0,1.0,11,10.13,0,3,0,0,0.0,0.1,8.36,SU_52152
90,21,0,1.0,12,8.36,0,5,1,0,0.0,0.1,6.61,SU_52152
96,21,0,1.0,13,6.61,0,1,0,0,0.0,0.1,5.08,SU_52152
83,21,0,1.0,14,5.08,0,4,0,0,0.0,0.1,4.34,SU_52152
87,21,0,2.5,15,4.34,0,6,1,1,0.706622096763926,0.1,11.2,SU_52152
102,21,0,2.0,16,11.2,0,6,1,0,0.0,0.1,9.93,SU_52152
53,21,0,1.0,17,9.93,0,6,1,0,0.0,0.1,8.03,SU_52152
110,21,0,1.0,18,8.03,0,0,0,0,0.0,0.1,6.58,SU_52152
29,21,0,1.0,19,6.58,0,5,1,0,0.0,0.3,3.72,SU_52152
79,21,0,1.0,20,3.72,0,5,1,0,0.0,0.3,2.35,SU_52152
104,21,0,1.0,21,2.35,0,2,0,0,0.0,0.3,1.73,SU_52152
112,21,0,1.0,22,1.73,0,0,0,0,0.0,0.3,1.67,SU_52152
71,21,0,1.0,23,1.67,0,6,1,0,0.0,0.3,1.32,SU_52152
70,20,1,1.0,1,0.0,0,5,1,0,0.0,0.1,1.42,SU_52153
111,20,1,1.0,2,1.42,0,6,1,0,0.0,0.1,2.68,SU_52153
103,20,1,1.0,3,2.68,0,6,1,0,0.0,0.1,3.42,SU_52153
78,20,1,1.0,4,3.42,0,6,1,0,0.0,0.1,4.01,SU_52153
28,20,1,1.0,5,4.01,0,1,0,1,0.0,0.1,7.5,SU_52153
109,20,1,1.0,6,7.5,0,4,0,0,0.0,0.1,7.9,SU_52153
52,20,1,1.0,7,7.9,0,3,0,0,0.0,0.1,8.06,SU_52153
101,20,1,2.0,8,8.06,0,3,0,0,0.0,0.1,9.56,SU_52153
86,20,1,2.5,9,9.56,0,2,0,0,0.7278892215142012,0.1,15.16,SU_52153
82,20,1,1.0,10,15.16,0,5,1,0,0.0,0.1,14.48,SU_52153
95,20,1,1.0,11,14.48,0,3,0,0,0.0,0.1,13.59,SU_52153
89,20,1,1.0,12,13.59,0,2,0,0,0.0,0.1,13.53,SU_52153
6,20,1,1.0,13,13.53,0,4,0,2,0.0,0.1,18.04,SU_52153
0,20,1,3.5,14,18.04,0,6,1,0,0.6845510698624455,0.1,24.16,SU_52153
66,20,1,1.0,15,24.16,0,0,0,2,0.0,0.1,27.45,SU_52153
115,20,1,1.0,16,27.45,0,1,0,0,0.0,0.1,24.57,SU_52153
38,20,1,1.0,17,24.57,0,4,0,1,0.0,0.1,25.01,SU_52153
34,20,1,1.0,18,25.01,0,4,0,0,0.0,0.1,22.9,SU_52153
84,20,1,1.0,19,22.9,0,3,0,1,0.0,0.3,16.26,SU_52153
50,20,1,1.0,20,16.26,0,3,0,0,0.0,0.3,10.26,SU_52153
16,20,1,1.0,21,10.26,0,1,0,1,0.0,0.3,8.25,SU_52153
30,20,1,1.0,22,8.25,0,0,0,0,0.0,0.3,5.68,SU_52153
93,20,1,2.0,23,5.68,0,4,0,0,0.0,0.3,5.8,SU_52153
93,20,1,2.0,1,0.0,0,5,1,0,0.0,0.1,2.76,SU_52154
31,21,0,1.0,2,2.76,0,3,0,0,0.0,0.1,2.85,SU_52154
17,21,0,1.0,3,2.85,0,4,0,0,0.0,0.1,3.01,SU_52154
